arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,564063.8705855925
20.0,4.639,32768,1738250.5827799973
20.0,5.649,4096,1736233.8091645376
20.0,7.918,512,3394288.539116408
20.0,16.772,64,7494099.621925972
