arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
34.0,4.073,262144,1219680.414871043
34.0,4.639,32768,496509.5613601011
34.0,5.649,4096,138364.65654205196
34.0,7.918,512,60912.582140309896
34.0,16.772,64,45823.05624901072
