arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,444412.03471665794
24.0,4.639,32768,625314.7576692877
24.0,5.649,4096,838426.0818963113
24.0,7.918,512,2068128.5185611653
24.0,16.772,64,5548291.5570506025
