arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,419601.91144941177
24.0,4.639,32768,502044.9614357264
24.0,5.649,4096,1218377.9977617783
24.0,7.918,512,2542281.131384175
24.0,16.772,64,5470659.388140793
