arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,2577378.739090939
30.0,4.639,32768,907784.9580743228
30.0,5.649,4096,381321.5261167405
30.0,7.918,512,189189.20212052274
30.0,16.772,64,368890.2272560226
