arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,449646.6237079958
30.0,4.639,32768,109503.68507954424
30.0,5.649,4096,269350.33222738
30.0,7.918,512,295889.49971230817
30.0,16.772,64,532238.7219387556
