arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,8020330.157872056
32.0,4.639,32768,620421.8587566044
32.0,5.649,4096,101255.50636878965
32.0,7.918,512,79267.76643125502
32.0,16.772,64,69073.02052900249
