arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,551238.8078691484
20.0,4.639,32768,984366.4344551779
20.0,5.649,4096,1675093.7354745257
20.0,7.918,512,3437651.978685888
20.0,16.772,64,7323748.811924464
