arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,916847.4181760016
28.0,4.639,32768,564957.7069719468
28.0,5.649,4096,306019.82961566397
28.0,7.918,512,1383446.93370653
28.0,16.772,64,3246547.3329538875
