arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,2686741.1334239105
40.0,4.639,32768,719719.4288929541
40.0,5.649,4096,89816.01391734104
40.0,7.918,512,20003.662389672547
40.0,16.772,64,12854.492366484177
