arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,327855.709007789
24.0,4.639,32768,442826.8008634979
24.0,5.649,4096,1236323.0679413856
24.0,7.918,512,2397768.9441343173
24.0,16.772,64,5619688.689123358
