arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,1456415.213838073
20.0,4.639,32768,1068217.7221063129
20.0,5.649,4096,1868062.0413642584
20.0,7.918,512,3605256.6761431843
20.0,16.772,64,7442798.634749028
