arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,498408.1873464761
30.0,4.639,32768,414194.93699223315
30.0,5.649,4096,412029.6286093999
30.0,7.918,512,1223292.1465279665
30.0,16.772,64,675792.7198290908
