arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,450799.8498990433
36.0,4.639,32768,259591.28717659228
36.0,5.649,4096,66287.7063187436
36.0,7.918,512,31319.544169735294
36.0,16.772,64,18912.85687039375
