arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,711252.2516737644
20.0,4.639,32768,1168581.9142533399
20.0,5.649,4096,1879072.528190969
20.0,7.918,512,3425867.555336166
20.0,16.772,64,7458466.482250289
