arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,919590.3270750514
40.0,4.639,32768,627221.32803182
40.0,5.649,4096,78334.98252377415
40.0,7.918,512,22982.381295244406
40.0,16.772,64,13391.316365466093
