arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,3284522.8719395455
28.0,4.639,32768,438564.41137192154
28.0,5.649,4096,559960.3196218461
28.0,7.918,512,1157186.1480267555
28.0,16.772,64,3543170.8744682353
