arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,7461189.99078592
34.0,4.639,32768,447721.2852244128
34.0,5.649,4096,88395.26745816204
34.0,7.918,512,43390.38595126805
34.0,16.772,64,32208.626980981353
