arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,787931.7397046523
26.0,4.639,32768,573726.0679339924
26.0,5.649,4096,580291.6152142817
26.0,7.918,512,1699791.854663682
26.0,16.772,64,4608430.027428647
