arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,4800054.022125376
36.0,4.639,32768,518279.08272860094
36.0,5.649,4096,75965.24113698317
36.0,7.918,512,31662.56156725163
36.0,16.772,64,21361.76041434788
