arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,152243.45060133128
34.0,4.639,32768,473361.4272593406
34.0,5.649,4096,112430.04856354017
34.0,7.918,512,38173.313034108
34.0,16.772,64,41793.56079589295
