arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,511317.24231635296
26.0,4.639,32768,651867.193149801
26.0,5.649,4096,774587.3742709728
26.0,7.918,512,2159612.6830732864
26.0,16.772,64,4629280.603368843
