arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,82081.27483780938
36.0,4.639,32768,100856.15912773994
36.0,5.649,4096,74358.56223731065
36.0,7.918,512,34040.34231614012
36.0,16.772,64,19657.44805410916
