arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,489621.6890314399
38.0,4.639,32768,91035.41065431626
38.0,5.649,4096,77144.10832331916
38.0,7.918,512,27352.982396806387
38.0,16.772,64,16352.606428334291
