arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,551753.7272425081
32.0,4.639,32768,92353.03714009626
32.0,5.649,4096,137177.72624591793
32.0,7.918,512,59343.319632457366
32.0,16.772,64,121303.18189973419
