arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,647760.3739030352
22.0,4.639,32768,800530.8186547224
22.0,5.649,4096,1047010.7514490957
22.0,7.918,512,2670118.208198656
22.0,16.772,64,6776365.056580113
