arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,202945.7289646668
32.0,4.639,32768,155510.8713370226
32.0,5.649,4096,116524.3914551799
32.0,7.918,512,52467.221443487935
32.0,16.772,64,115403.36164081184
