arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,309380.60982388665
34.0,4.639,32768,539044.7150357751
34.0,5.649,4096,85919.41569284558
34.0,7.918,512,32529.96194279975
34.0,16.772,64,34636.78827489639
