arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,123890.77027365679
34.0,4.639,32768,485804.00540238444
34.0,5.649,4096,96118.12559033805
34.0,7.918,512,43469.92560380107
34.0,16.772,64,30126.061259315
