arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,426990.9231447432
22.0,4.639,32768,600370.6050182671
22.0,5.649,4096,1298544.023128211
22.0,7.918,512,3006583.8749211705
22.0,16.772,64,6402158.544515982
