arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,300025.5173181108
24.0,4.639,32768,529880.8905188033
24.0,5.649,4096,1106764.4415845678
24.0,7.918,512,2584333.9242387004
24.0,16.772,64,5747935.559823371
