frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32768,723902.927074,743544.092596,765667.199869,765667.199869,765667.199869,715365.168999
4,450798.538922,450670.437179,450670.437179,450670.437179,450670.437179,450670.437179
2,559091.006173,559091.006173,559091.006173,559091.006173,559091.006173,559091.006173
8,425435.888407,425561.244086,425561.244086,425561.244086,425561.244086,425561.244086
16,536724.806122,538455.466450,538455.466450,538455.466450,538455.466450,538455.466450
4096,466392.648126,468415.947449,468415.947449,468415.947449,468415.947449,468415.947449
512,1155907.271572,1155907.271572,1155907.271572,1155907.271572,1155907.271572,1155907.271572
65536,1357102.829489,1357102.829489,1357102.829489,1357102.829489,1357102.829489,1357102.829489
32,840936.878658,850400.325920,850400.325920,850400.325920,850400.325920,850400.325920
64,888965.112324,889810.717083,889810.717083,889810.717083,889810.717083,889810.717083
128,1147951.674390,1148597.337910,1148597.337910,1148597.337910,1148597.337910,1148597.337910
8192,957133.976881,956973.585980,957980.180013,957980.180013,957980.180013,957980.180013
256,1329875.305690,1329875.305690,1329875.305690,1329875.305690,1329875.305690,1329875.305690
16384,1265814.180247,1266295.901576,1266190.016366,1266190.016366,1266190.016366,1266291.123649
1024,1384617.823440,1394586.152145,1394586.152145,1394586.152145,1394586.152145,1394586.152145
2048,1307860.633766,1318382.982487,1318382.982487,1318382.982487,1318382.982487,1302864.145068
