frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
4,306321.766959,7189.000000,305588.616774,8028.000000,306321.766959,7189.000000,306321.766959,7189.000000,306321.766959,7189.000000,306321.766959,7189.000000
1024,1723814.559144,29431.000000,1709912.156677,29431.000000,1722123.539874,29431.000000,1723814.559144,29431.000000,1723814.559144,29431.000000,1723814.559144,29431.000000
16,436760.095596,9112.000000,436760.095596,9112.000000,436760.095596,9112.000000,436760.095596,9112.000000,436760.095596,9112.000000,436760.095596,9112.000000
8,458998.489075,7976.000000,458379.526963,9050.000000,458998.489075,7976.000000,458998.489075,7976.000000,458998.489075,7976.000000,458998.489075,7976.000000
2048,510857.816032,8420.000000,509530.006469,11293.000000,510860.979216,9190.000000,510857.816032,8420.000000,510857.816032,8420.000000,510857.816032,8420.000000
4096,891897.393563,13545.000000,891897.393563,13545.000000,891897.393563,13545.000000,891897.393563,13545.000000,891897.393563,13545.000000,891897.393563,13545.000000
128,810410.298425,15995.000000,810253.036333,15995.000000,810410.298425,15995.000000,810410.298425,15995.000000,810410.298425,15995.000000,810410.298425,15995.000000
64,905272.425647,15651.000000,904644.795850,15651.000000,905272.425647,15651.000000,905272.425647,15651.000000,905272.425647,15651.000000,905272.425647,15651.000000
32,913953.141578,17504.000000,912584.513276,17504.000000,913953.141578,17504.000000,913953.141578,17504.000000,913953.141578,17504.000000,913953.141578,17504.000000
2,684527.404842,11289.000000,683646.213505,11634.000000,684527.404842,11289.000000,684527.404842,11289.000000,684527.404842,11289.000000,684527.404842,11289.000000
8192,1265741.470156,83005.000000,1289762.064563,19613.000000,1298902.085241,19568.000000,1298902.085241,19568.000000,1298902.085241,19568.000000,1298902.085241,19568.000000
256,1336905.062789,23004.000000,1336905.062789,23004.000000,1336905.062789,23004.000000,1336905.062789,23004.000000,1336905.062789,23004.000000,1336905.062789,23004.000000
65536,1882912.184953,112339.000000,1946111.792093,36904.000000,1978108.544891,36904.000000,1978108.544891,36904.000000,1978108.544891,36904.000000,1978108.544891,36904.000000
512,1331346.690563,23558.000000,1318852.261450,23558.000000,1331346.690563,23558.000000,1331346.690563,23558.000000,1331346.690563,23558.000000,1331346.690563,23558.000000
16384,2242756.367738,67356.000000,2312804.018892,37187.000000,2319874.454547,37187.000000,2324184.878763,37187.000000,2324184.878763,37187.000000,2324184.878763,37187.000000
32768,2134487.939175,36934.000000,2116028.656932,36934.000000,2134487.939175,36934.000000,2134487.939175,36934.000000,2134487.939175,36934.000000,2134487.939175,36934.000000
