frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
16,354295.854056,5371.000000,354295.854056,5371.000000,354295.854056,5371.000000,354295.854056,5371.000000,354295.854056,5371.000000,354295.854056,5371.000000
64,646661.602584,10672.000000,646661.602584,10672.000000,646661.602584,10672.000000,646661.602584,10672.000000,646661.602584,10672.000000,646661.602584,10672.000000
2,627671.639700,13820.000000,627671.639700,13820.000000,627671.639700,13820.000000,627671.639700,13820.000000,627671.639700,13820.000000,627671.639700,13820.000000
128,691835.992625,11740.000000,691835.992625,11740.000000,691835.992625,11740.000000,691835.992625,11740.000000,691835.992625,11740.000000,691835.992625,11740.000000
1024,978846.503891,16742.000000,978846.503891,16742.000000,978846.503891,16742.000000,978846.503891,16742.000000,978846.503891,16742.000000,978846.503891,16742.000000
4,779625.529254,12887.000000,779625.529254,12887.000000,779625.529254,12887.000000,779625.529254,12887.000000,779625.529254,12887.000000,779625.529254,12887.000000
8,661650.267564,10405.000000,661650.267564,10405.000000,661650.267564,10405.000000,661650.267564,10405.000000,661650.267564,10405.000000,661650.267564,10405.000000
16384,1706897.781236,27673.000000,1706897.781236,27673.000000,1706897.781236,27673.000000,1706897.781236,27673.000000,1706897.781236,27673.000000,1706897.781236,27673.000000
512,1484670.998152,25759.000000,1484670.998152,25759.000000,1484670.998152,25759.000000,1484670.998152,25759.000000,1484670.998152,25759.000000,1484670.998152,25759.000000
2048,1088793.243708,18925.000000,1088793.243708,18925.000000,1088793.243708,18925.000000,1088793.243708,18925.000000,1088793.243708,18925.000000,1088793.243708,18925.000000
8192,1588259.651891,25498.000000,1588259.651891,25498.000000,1588259.651891,25498.000000,1588259.651891,25498.000000,1588259.651891,25498.000000,1588259.651891,25498.000000
4096,1533066.322399,27525.000000,1526701.049201,27525.000000,1533066.322399,27525.000000,1533066.322399,27525.000000,1533066.322399,27525.000000,1533066.322399,27525.000000
32,1262195.034005,19708.000000,1262195.034005,19708.000000,1262195.034005,19708.000000,1262195.034005,19708.000000,1262195.034005,19708.000000,1262195.034005,19708.000000
256,1519797.509609,23312.000000,1519797.509609,23312.000000,1519797.509609,23312.000000,1519797.509609,23312.000000,1519797.509609,23312.000000,1519797.509609,23312.000000
65536,3383543.563712,68570.000000,3383543.563712,68570.000000,3383543.563712,68570.000000,3383543.563712,68570.000000,3383543.563712,68570.000000,3383543.563712,68570.000000
32768,2462015.228571,48046.000000,2476886.874048,32260.000000,2476886.874048,32260.000000,2476886.874048,32260.000000,2476886.874048,32260.000000,2462015.228571,48046.000000
