frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
32,385673.919709,8763.000000,381735.860312,9042.000000,385490.048210,8763.000000,385673.919709,8763.000000,385673.919709,8763.000000,385673.919709,8763.000000
2,428323.380944,6334.000000,425165.532431,8612.000000,427560.145659,6911.000000,428323.380944,6334.000000,428323.380944,6334.000000,428323.380944,6334.000000
16,634034.853112,9989.000000,624957.266219,10995.000000,632169.893551,10370.000000,634034.853112,9989.000000,634034.853112,9989.000000,634034.853112,9989.000000
128,1061725.924732,17636.000000,1043549.164376,17636.000000,1061725.924732,17636.000000,1061725.924732,17636.000000,1061725.924732,17636.000000,1061725.924732,17636.000000
8,533266.254792,10112.000000,525770.147000,10112.000000,533133.372082,10112.000000,533266.254792,10112.000000,533266.254792,10112.000000,533266.254792,10112.000000
4,622654.544341,11684.000000,612493.921740,13576.000000,621304.016083,11684.000000,622654.544341,11684.000000,622654.544341,11684.000000,622654.544341,11684.000000
2048,974993.261574,17075.000000,957204.004046,17075.000000,963590.484339,17075.000000,972828.644939,17075.000000,974993.261574,17075.000000,974993.261574,17075.000000
64,994681.409276,18563.000000,974361.851379,18563.000000,994681.409276,18563.000000,994681.409276,18563.000000,994681.409276,18563.000000,994681.409276,18563.000000
256,846453.864356,15121.000000,835451.658078,15121.000000,840475.716744,15121.000000,846453.864356,15121.000000,846453.864356,15121.000000,846453.864356,15121.000000
512,1214147.919030,21498.000000,1178107.210030,38338.000000,1206474.504553,21498.000000,1214147.919030,21498.000000,1214147.919030,21498.000000,1214147.919030,21498.000000
16384,1320703.543764,82092.000000,1317387.218136,27532.000000,1341834.467360,22877.000000,1373769.386957,22418.000000,1377243.786338,22418.000000,1377243.786338,22418.000000
8192,1540865.670698,130690.000000,1535652.990561,30437.000000,1560696.733702,30437.000000,1566286.570567,30437.000000,1566286.570567,30437.000000,1566286.570567,30437.000000
65536,1825379.255951,40255.000000,1819105.642992,40255.000000,1825216.166154,40255.000000,1825379.255951,40255.000000,1825379.255951,40255.000000,1825379.255951,40255.000000
4096,1429752.908499,21565.000000,1373305.234961,25546.000000,1408236.484742,22062.000000,1429752.908499,21565.000000,1429752.908499,21565.000000,1429752.908499,21565.000000
1024,1468774.318517,24820.000000,1425904.804420,26413.000000,1468774.318517,24820.000000,1468774.318517,24820.000000,1468774.318517,24820.000000,1468774.318517,24820.000000
32768,2190751.995294,135640.000000,2174045.858024,40226.000000,2221035.194433,40098.000000,2274098.186384,40098.000000,2274098.186384,40098.000000,2274098.186384,40098.000000
