frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
2,169957.073577,4753.000000,170858.744974,6726.000000,169245.982277,4753.000000,169907.079594,4753.000000,169952.507184,4753.000000,169957.073577,4753.000000
4,470150.129988,9072.000000,464390.813533,13897.000000,460341.204036,11698.000000,467100.404344,9353.000000,469426.829428,9072.000000,470150.129988,9072.000000
4096,927748.944993,43162.000000,893023.120337,39556.000000,919559.320556,21334.000000,942310.604035,21334.000000,951377.399628,21334.000000,956360.050028,21334.000000
8,628798.308382,10366.000000,617021.646577,21229.000000,615732.846093,11269.000000,626201.374519,10366.000000,628795.059043,10366.000000,628798.308382,10366.000000
16384,703762.217766,15023.000000,692425.104102,22452.000000,690633.666037,17609.000000,698381.667457,15648.000000,701665.724176,15023.000000,703762.217766,15023.000000
256,789960.121709,14649.000000,785437.939001,26999.000000,764140.925677,15007.000000,787422.013783,14649.000000,789959.435819,14649.000000,789960.121709,14649.000000
8192,1012208.043081,37293.000000,975480.968683,23665.000000,988409.829512,23282.000000,1008265.349590,20653.000000,1020611.654739,20116.000000,1026492.680438,20116.000000
128,874765.781594,17344.000000,847161.812298,17899.000000,847559.528145,17344.000000,869084.467841,17344.000000,873552.066919,17344.000000,874765.781594,17344.000000
64,780560.292446,12696.000000,779290.708984,18827.000000,758735.015826,13743.000000,776328.787214,12696.000000,780560.292446,12696.000000,780560.292446,12696.000000
32,920154.240869,18511.000000,884074.621826,20304.000000,897545.227415,18511.000000,910317.908669,18511.000000,920154.240869,18511.000000,920154.240869,18511.000000
16,668860.996176,9506.000000,659539.708031,13034.000000,654885.452837,9865.000000,667610.065033,9506.000000,668860.996176,9506.000000,668860.996176,9506.000000
1024,1010875.531935,18845.000000,968418.305051,19425.000000,972939.960256,19012.000000,1004243.730401,18845.000000,1010875.531935,18845.000000,1010875.531935,18845.000000
2048,1120233.513170,17602.000000,1069558.118500,23742.000000,1074710.118337,20595.000000,1103003.274157,18717.000000,1118106.698210,17996.000000,1118106.698210,17996.000000
512,1449461.600969,24161.000000,1366695.384356,45520.000000,1397086.683663,24467.000000,1437312.819949,24161.000000,1449461.600969,24161.000000,1449461.600969,24161.000000
32768,2451234.009582,52078.000000,2327924.035528,52886.000000,2338640.135431,43286.000000,2422442.814124,37089.000000,2481028.715638,37089.000000,2481028.715638,37089.000000
65536,2754504.448591,101563.000000,2662782.313624,45528.000000,2693643.051949,40011.000000,2807596.111504,37295.000000,2810080.314931,37295.000000,2817086.530816,37295.000000
