frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
2,169958.386951,4753.000000,171133.325036,6585.000000,169997.053366,4753.000000,169957.985193,4753.000000,169958.386951,4753.000000,169958.386951,4753.000000
16384,703762.293250,15023.000000,694040.381469,18118.000000,700465.272218,15060.000000,701214.723995,15292.000000,703762.293250,15023.000000,703762.293250,15023.000000
4,470150.179231,9072.000000,462355.178869,13324.000000,466907.564720,10118.000000,470150.179231,9072.000000,470150.179231,9072.000000,470150.179231,9072.000000
32,920154.266730,18511.000000,909734.113822,18511.000000,913518.712546,18511.000000,920154.266730,18511.000000,920154.266730,18511.000000,920154.266730,18511.000000
64,780562.694441,12696.000000,765752.958906,15195.000000,777572.703187,12696.000000,780562.694441,12696.000000,780562.694441,12696.000000,780562.694441,12696.000000
128,874767.656172,17344.000000,854940.096766,17344.000000,870097.091751,17344.000000,873336.106995,17344.000000,874767.656172,17344.000000,874767.656172,17344.000000
256,789960.947821,14649.000000,768270.070721,17554.000000,786971.014578,14649.000000,789960.947821,14649.000000,789960.947821,14649.000000,789960.947821,14649.000000
4096,928184.457273,43162.000000,924284.828449,21334.000000,943204.473660,21334.000000,956360.005514,21334.000000,956360.005514,21334.000000,956360.005514,21334.000000
512,1449461.660347,24161.000000,1404801.120640,24161.000000,1440625.231578,24161.000000,1449461.660347,24161.000000,1449461.660347,24161.000000,1449461.660347,24161.000000
8,628799.615251,10366.000000,620995.497608,11906.000000,627126.904642,10594.000000,628797.404872,10366.000000,628799.615251,10366.000000,628799.615251,10366.000000
8192,1012780.264007,37293.000000,993486.625592,22684.000000,1012935.790576,20116.000000,1026497.920519,20116.000000,1026496.283790,20116.000000,1026496.283790,20116.000000
16,668860.995279,9506.000000,658535.947805,11236.000000,668860.995279,9506.000000,668860.995279,9506.000000,668860.995279,9506.000000,668860.995279,9506.000000
2048,1120237.221618,17602.000000,1082022.279660,21771.000000,1110662.657532,18717.000000,1117463.544607,18717.000000,1117463.544607,18717.000000,1120237.221618,17602.000000
1024,1010875.732189,18845.000000,978299.608614,19098.000000,1008698.996983,18845.000000,1010875.732189,18845.000000,1010875.732189,18845.000000,1010875.732189,18845.000000
32768,2451100.093074,52849.000000,2337055.286302,44879.000000,2419562.225549,37089.000000,2481028.809022,37089.000000,2481028.809022,37089.000000,2481028.809022,37089.000000
65536,2755594.732607,102071.000000,2718455.623779,39635.000000,2808087.946036,37295.000000,2809854.917135,37295.000000,2817087.201455,37295.000000,2817087.201455,37295.000000
