frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32768,314439.881788,314298.736067,314219.133907,314219.133907,314219.133907,314219.133907
16384,1310658.850737,1310715.492157,1310715.492157,1310715.492157,1310715.492157,1310715.492157
4,634319.208413,634229.387566,634229.387566,634229.387566,634229.387566,634229.387566
16,571027.100381,572990.819734,572990.819734,572990.819734,572990.819734,572990.819734
2,638974.105546,638974.105546,638974.105546,638974.105546,638974.105546,638974.105546
64,962698.095743,972797.355747,972797.355747,972797.355747,972797.355747,972797.355747
8,684970.971532,684970.971532,684970.971532,684970.971532,684970.971532,684970.971532
65536,1047161.489790,1049911.356878,1049911.356878,1049911.356878,1049911.356878,1049911.356878
32,1247592.370327,1247592.370327,1247592.370327,1247592.370327,1247592.370327,1247592.370327
128,892739.135168,893822.303124,893822.303124,893822.303124,893822.303124,893822.303124
1024,1385080.411179,1397396.551469,1397396.551469,1397396.551469,1397396.551469,1374604.746161
512,1320227.166682,1324707.099586,1324707.099586,1324707.099586,1324707.099586,1306891.247998
2048,1339929.565464,1351986.482370,1351978.090924,1351986.482370,1351986.482370,1351978.090924
256,1636288.692872,1636654.068075,1636654.068075,1636654.068075,1636654.068075,1636654.068075
4096,1490073.278443,1497043.856475,1511271.552926,1511271.552926,1511271.552926,1470053.346841
8192,2099357.676247,2112992.547451,2112992.547451,2112992.547451,2112992.547451,2061613.491815
