frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
16,360520.570710,22599.000000,360520.570710,22599.000000,360520.570710,22599.000000,360520.570710,22599.000000,360520.570710,22599.000000,360520.570710,22599.000000
128,697240.706164,21737.000000,697240.706164,21737.000000,697240.706164,21737.000000,697240.706164,21737.000000,697240.706164,21737.000000,697240.706164,21737.000000
64,649362.878420,23409.000000,649362.878420,23409.000000,649362.878420,23409.000000,649362.878420,23409.000000,649362.878420,23409.000000,649362.878420,23409.000000
2,628251.509513,13820.000000,628251.509513,13820.000000,628251.509513,13820.000000,628251.509513,13820.000000,628251.509513,13820.000000,628251.509513,13820.000000
8,664219.780415,25121.000000,664219.780415,25121.000000,664219.780415,25121.000000,664219.780415,25121.000000,664219.780415,25121.000000,664219.780415,25121.000000
4096,1533469.591817,27525.000000,1522562.320882,34744.000000,1533469.591817,27525.000000,1533469.591817,27525.000000,1533469.591817,27525.000000,1533469.591817,27525.000000
4,783823.695890,21812.000000,783823.695890,21812.000000,783823.695890,21812.000000,783823.695890,21812.000000,783823.695890,21812.000000,783823.695890,21812.000000
16384,1706999.862270,27673.000000,1706999.862270,27673.000000,1706999.862270,27673.000000,1706999.862270,27673.000000,1706999.862270,27673.000000,1706999.862270,27673.000000
8192,1589149.838277,25498.000000,1589149.838277,25498.000000,1589149.838277,25498.000000,1589149.838277,25498.000000,1589149.838277,25498.000000,1589149.838277,25498.000000
1024,982047.296140,21984.000000,982047.296140,21984.000000,982047.296140,21984.000000,982047.296140,21984.000000,982047.296140,21984.000000,982047.296140,21984.000000
32,1265454.109874,23154.000000,1265454.109874,23154.000000,1265454.109874,23154.000000,1265454.109874,23154.000000,1265454.109874,23154.000000,1265454.109874,23154.000000
256,1523712.111969,24797.000000,1523712.111969,24797.000000,1523712.111969,24797.000000,1523712.111969,24797.000000,1523712.111969,24797.000000,1523712.111969,24797.000000
512,1485578.223394,25759.000000,1485578.223394,25759.000000,1485578.223394,25759.000000,1485578.223394,25759.000000,1485578.223394,25759.000000,1485578.223394,25759.000000
2048,1094124.262030,25228.000000,1094124.262030,25228.000000,1094124.262030,25228.000000,1094124.262030,25228.000000,1094124.262030,25228.000000,1094124.262030,25228.000000
32768,2468798.181120,40308.000000,2479751.891666,32260.000000,2479751.891666,32260.000000,2479751.891666,32260.000000,2463137.617375,40308.000000,2468798.181120,40308.000000
65536,3385074.118668,68570.000000,3385074.118668,68570.000000,3385074.118668,68570.000000,3385074.118668,68570.000000,3385074.118668,68570.000000,3385074.118668,68570.000000
