frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
4,295514.886464,6462.000000,295564.437695,11752.000000,294344.839257,6462.000000,295517.424630,6462.000000,295514.886464,6462.000000,295514.886464,6462.000000
64,843778.489559,13808.000000,828633.856280,15058.000000,837413.039424,13808.000000,843778.489559,13808.000000,843778.489559,13808.000000,843778.489559,13808.000000
2,513176.303875,9798.000000,509557.897001,10067.000000,511784.863479,9798.000000,513176.303875,9798.000000,513176.303875,9798.000000,513176.303875,9798.000000
512,709159.749369,13857.000000,697154.261818,14134.000000,703450.684779,13857.000000,707520.415923,13857.000000,709159.749369,13857.000000,709159.749369,13857.000000
8,639789.786196,10328.000000,632612.828647,12830.000000,635955.717982,11237.000000,639789.786196,10328.000000,639789.786196,10328.000000,639789.786196,10328.000000
32,849187.476936,14523.000000,836132.247287,16661.000000,846200.127379,14523.000000,849187.476936,14523.000000,849187.476936,14523.000000,849187.476936,14523.000000
128,1177498.865593,21153.000000,1150903.062765,23329.000000,1168070.708982,21826.000000,1174409.622945,21153.000000,1177498.865593,21153.000000,1177498.865593,21153.000000
16,737861.042092,10341.000000,728385.995793,12013.000000,733179.810135,10775.000000,737287.728284,10341.000000,737861.042092,10341.000000,737861.042092,10341.000000
1024,1205549.129139,18903.000000,1172749.055905,20174.000000,1183840.845961,18903.000000,1199861.762524,18903.000000,1205549.129139,18903.000000,1205549.129139,18903.000000
65536,779595.914487,12488.000000,773117.079403,21653.000000,758242.814426,13376.000000,775586.159102,12488.000000,779595.914487,12488.000000,779595.914487,12488.000000
256,1284467.495136,20050.000000,1248498.611179,21664.000000,1273067.355842,20050.000000,1284468.006215,20050.000000,1284467.495136,20050.000000,1284467.495136,20050.000000
4096,1374919.306246,22835.000000,1339131.645293,23811.000000,1357956.693406,22835.000000,1371091.384088,22835.000000,1374919.306246,22835.000000,1374919.306246,22835.000000
2048,834808.292107,15486.000000,817282.465617,25672.000000,825281.911958,15835.000000,832474.666217,15486.000000,834808.292107,15486.000000,834808.292107,15486.000000
16384,1112878.533570,24038.000000,1095045.864425,24038.000000,1106003.751991,24038.000000,1111653.984385,24038.000000,1112878.533570,24038.000000,1112878.533570,24038.000000
8192,1262571.323359,21650.000000,1229347.641878,23850.000000,1249098.526479,22163.000000,1255873.321726,21650.000000,1261202.388172,21650.000000,1262571.323359,21650.000000
32768,1975657.911513,27906.000000,1956915.904393,34344.000000,1964203.220387,30932.000000,1965264.930087,29417.000000,1975657.911513,27906.000000,1975657.911513,27906.000000
