frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
16,414731.496024,7455.000000,414774.232674,7455.000000,414731.496024,7455.000000,414731.496024,7455.000000,414731.496024,7455.000000,414731.496024,7455.000000
2,729072.630634,11862.000000,729108.232552,11862.000000,729072.630634,11862.000000,729072.630634,11862.000000,729072.630634,11862.000000,729072.630634,11862.000000
4,801657.129305,14008.000000,801657.129305,14008.000000,801657.129305,14008.000000,801657.129305,14008.000000,801657.129305,14008.000000,801657.129305,14008.000000
8,443482.344801,9326.000000,443482.297331,9326.000000,443482.344801,9326.000000,443482.344801,9326.000000,443482.344801,9326.000000,443482.344801,9326.000000
128,1088684.493635,19954.000000,1083993.991493,19954.000000,1088684.493635,19954.000000,1088684.493635,19954.000000,1088684.493635,19954.000000,1088684.493635,19954.000000
256,1110897.347504,18144.000000,1107489.008553,18144.000000,1110897.347504,18144.000000,1110897.347504,18144.000000,1110897.347504,18144.000000,1110897.347504,18144.000000
64,1243118.330210,20473.000000,1236693.801098,20972.000000,1243118.330210,20473.000000,1243118.330210,20473.000000,1243118.330210,20473.000000,1243118.330210,20473.000000
1024,1390455.582721,129829.000000,1432530.388334,22176.000000,1437648.179212,20649.000000,1437648.179212,20649.000000,1437648.179212,20649.000000,1437648.179212,20649.000000
2048,1156271.571417,20236.000000,1152262.195032,20236.000000,1156271.571417,20236.000000,1156271.571417,20236.000000,1156271.571417,20236.000000,1156271.571417,20236.000000
8192,1174990.944203,20949.000000,1165414.228038,20949.000000,1174990.944203,20949.000000,1174990.944203,20949.000000,1174990.944203,20949.000000,1174990.944203,20949.000000
32,991692.945148,16908.000000,988028.900802,16908.000000,991692.945148,16908.000000,991692.945148,16908.000000,991692.945148,16908.000000,991692.945148,16908.000000
512,1876543.335233,31567.000000,1870712.229049,31567.000000,1876543.335233,31567.000000,1876543.335233,31567.000000,1876543.335233,31567.000000,1876543.335233,31567.000000
4096,1521880.176969,83361.000000,1540316.660299,24028.000000,1541788.591549,24028.000000,1541788.591549,24028.000000,1541788.591549,24028.000000,1541788.591549,24028.000000
32768,1453176.045700,91060.000000,1475727.983345,20519.000000,1476979.578137,20519.000000,1476979.578137,20519.000000,1476979.578137,20519.000000,1476979.578137,20519.000000
65536,2653671.103832,44203.000000,2630656.443580,44203.000000,2653671.103832,44203.000000,2653671.103832,44203.000000,2653671.103832,44203.000000,2653671.103832,44203.000000
16384,1487874.413919,73646.000000,1528763.590830,25007.000000,1541248.681015,27083.000000,1562178.875927,22085.000000,1562178.875927,22085.000000,1562178.875927,22085.000000
