frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
8,459450.562276,8443.000000,451747.856165,14193.000000,448806.786563,9206.000000,459440.434150,8443.000000,459450.562276,8443.000000,459450.562276,8443.000000
2,351173.147073,6422.000000,349202.136085,10972.000000,346386.178935,6911.000000,350361.898836,6422.000000,351173.147073,6422.000000,351173.147073,6422.000000
4,868489.242742,15096.000000,834321.871122,17667.000000,837017.548379,16276.000000,866308.782989,15096.000000,868489.242742,15096.000000,868489.242742,15096.000000
64,763659.980544,13844.000000,743021.459226,16134.000000,738087.149085,14376.000000,759963.089557,13844.000000,763659.980544,13844.000000,763659.980544,13844.000000
32,825340.131723,13933.000000,803523.300373,16082.000000,804772.175000,14760.000000,821125.087366,15989.000000,825340.131723,13933.000000,825340.131723,13933.000000
16,807370.106067,13828.000000,786683.650205,18514.000000,794280.139678,14475.000000,806073.458744,13828.000000,806430.545324,13828.000000,807370.106067,13828.000000
256,862887.944821,16477.000000,837861.684598,17745.000000,842827.688962,16477.000000,861485.785788,16477.000000,862887.944821,16477.000000,862887.944821,16477.000000
128,1045328.795081,17561.000000,996867.812400,31176.000000,1009909.865199,17561.000000,1036748.648303,17561.000000,1045328.795081,17561.000000,1045328.795081,17561.000000
4096,1047709.533507,18462.000000,991779.157070,28783.000000,1005959.820425,28783.000000,1028078.675624,28783.000000,1044983.954232,18462.000000,1047709.533507,18462.000000
1024,1166056.912294,54675.000000,1120060.595497,23693.000000,1139930.983919,21578.000000,1172768.558887,21575.000000,1188133.956277,21575.000000,1188133.956277,21575.000000
2048,746771.360416,10490.000000,731559.484149,15037.000000,728857.030086,15920.000000,738934.421218,14693.000000,744136.305552,10490.000000,746771.360416,10490.000000
16384,1218484.803181,26917.000000,1153560.969984,52073.000000,1159627.798560,47199.000000,1188292.543499,28074.000000,1194953.611714,28209.000000,1218484.803181,26917.000000
32768,2311094.784809,41432.000000,2199621.291809,48278.000000,2230963.459268,79255.000000,2297075.945357,79255.000000,2322607.556345,41432.000000,2322607.556345,41432.000000
512,1634135.362523,28910.000000,1544202.819313,32255.000000,1566194.785455,28910.000000,1612609.039319,28910.000000,1634135.362523,28910.000000,1634135.362523,28910.000000
8192,1858030.306605,52715.000000,1759306.168578,52539.000000,1775224.425285,48308.000000,1828944.105026,45088.000000,1900859.648468,29976.000000,1900859.648468,29976.000000
65536,3553319.750347,62256.000000,3419230.800731,111094.000000,3461054.497516,62256.000000,3522266.268432,62256.000000,3569233.248663,62256.000000,3569233.248663,62256.000000
