frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
32768,319407.915627,6838.000000,316093.032747,10790.000000,319416.128726,6838.000000,319406.203515,6838.000000,319407.915627,6838.000000,319407.915627,6838.000000
4,415490.360136,7406.000000,412312.125685,7659.000000,415085.247077,7406.000000,415490.360136,7406.000000,415490.360136,7406.000000,415490.360136,7406.000000
4096,750000.175896,18419.000000,728997.481544,18419.000000,735489.983730,18419.000000,750000.175896,18419.000000,750000.175896,18419.000000,750000.175896,18419.000000
2,261669.980798,4576.000000,261839.076641,7710.000000,261480.157218,7199.000000,261669.980798,4576.000000,261669.980798,4576.000000,261669.980798,4576.000000
8,640527.037052,9589.000000,630398.329029,11705.000000,639316.939653,9982.000000,640527.037052,9589.000000,640527.037052,9589.000000,640527.037052,9589.000000
16,604128.362258,12084.000000,595262.456607,12487.000000,603045.286711,12084.000000,604128.362258,12084.000000,604128.362258,12084.000000,604128.362258,12084.000000
32,757294.284380,13474.000000,742755.506321,14438.000000,755783.540811,13474.000000,757294.284380,13474.000000,757294.284380,13474.000000,757294.284380,13474.000000
512,715989.829885,15579.000000,708959.999002,15579.000000,713957.326543,15579.000000,715989.829885,15579.000000,715989.829885,15579.000000,715989.829885,15579.000000
16384,1113197.699031,38011.000000,1118710.468517,24822.000000,1135946.941621,24822.000000,1142476.245231,24822.000000,1142476.245231,24822.000000,1142476.136305,24822.000000
256,1032822.574787,16907.000000,1000893.270127,18511.000000,1032577.184136,16907.000000,1032822.574787,16907.000000,1032822.574787,16907.000000,1032822.574787,16907.000000
8192,1215442.491614,29342.000000,1185292.700801,29348.000000,1214346.810789,29342.000000,1215233.794420,29342.000000,1215442.491614,29342.000000,1215442.491614,29342.000000
128,1120188.418899,20297.000000,1093414.391131,21573.000000,1114942.742679,20297.000000,1120188.418899,20297.000000,1120188.418899,20297.000000,1120188.418899,20297.000000
64,1128610.426230,19103.000000,1102029.218453,19447.000000,1128231.957320,19103.000000,1128610.426230,19103.000000,1128610.426230,19103.000000,1128610.426230,19103.000000
1024,1335267.548046,21475.000000,1283103.614063,26379.000000,1312045.673926,22397.000000,1335267.548046,21475.000000,1335267.548046,21475.000000,1335267.548046,21475.000000
2048,1540269.207671,50988.000000,1509156.776136,28529.000000,1539919.147072,28529.000000,1564854.756610,28529.000000,1564854.756610,28529.000000,1564854.756610,28529.000000
65536,1803035.690876,33771.000000,1731343.728736,44924.000000,1751284.017741,37569.000000,1765816.335798,37104.000000,1770299.877558,35616.000000,1803035.690876,33771.000000
