frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
4,295519.040588,6462.000000,295506.370650,6462.000000,295535.784564,6462.000000,295519.040588,6462.000000,295519.040588,6462.000000,295519.040588,6462.000000
2048,834808.292289,15486.000000,825941.111278,16245.000000,834785.720111,15486.000000,834808.292289,15486.000000,834808.292289,15486.000000,834808.292289,15486.000000
64,843778.501363,13808.000000,841240.582102,13808.000000,843778.501363,13808.000000,843778.501363,13808.000000,843778.501363,13808.000000,843778.501363,13808.000000
32,849188.319400,14523.000000,846757.965172,14523.000000,849188.319400,14523.000000,849188.319400,14523.000000,849188.319400,14523.000000,849188.319400,14523.000000
512,709164.490250,13857.000000,707776.664095,13857.000000,709164.490250,13857.000000,709164.490250,13857.000000,709164.490250,13857.000000,709164.490250,13857.000000
1024,1205549.628591,18903.000000,1186817.787954,18903.000000,1198303.313913,18903.000000,1205549.628591,18903.000000,1205549.628591,18903.000000,1205549.628591,18903.000000
8,639790.764107,10328.000000,638534.777884,10328.000000,639790.764107,10328.000000,639790.764107,10328.000000,639790.764107,10328.000000,639790.764107,10328.000000
256,1284468.838310,20050.000000,1277161.086328,20050.000000,1284475.575651,20050.000000,1284468.838310,20050.000000,1284468.838310,20050.000000,1284468.838310,20050.000000
2,513183.111158,9798.000000,512698.000313,9798.000000,513183.111158,9798.000000,513183.111158,9798.000000,513183.111158,9798.000000,513183.111158,9798.000000
16384,1112871.557950,24038.000000,1106420.664507,24038.000000,1111331.219674,24038.000000,1112871.557950,24038.000000,1112871.557950,24038.000000,1112871.557950,24038.000000
16,737862.804483,10341.000000,736681.894679,11131.000000,737862.804483,10341.000000,737862.804483,10341.000000,737862.804483,10341.000000,737862.804483,10341.000000
128,1177498.902920,21153.000000,1168460.367371,22110.000000,1177498.902920,21153.000000,1177498.902920,21153.000000,1177498.902920,21153.000000,1177498.902920,21153.000000
65536,779599.289154,12488.000000,762007.367204,15093.000000,778346.791578,12488.000000,779599.289154,12488.000000,779599.289154,12488.000000,779599.289154,12488.000000
4096,1374920.763911,22835.000000,1366159.214367,22835.000000,1371962.836978,22835.000000,1374920.763911,22835.000000,1374920.763911,22835.000000,1374920.763911,22835.000000
8192,1262576.389241,21650.000000,1251788.908403,21650.000000,1258419.080985,21650.000000,1260735.597842,21650.000000,1262576.389241,21650.000000,1262576.389241,21650.000000
32768,1975658.087581,27906.000000,1964172.174961,30301.000000,1967600.006612,29345.000000,1975658.087581,27906.000000,1975658.087581,27906.000000,1975658.087581,27906.000000
