frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
8,443569.822444,9326.000000,443569.822444,9326.000000,443569.822444,9326.000000,443569.822444,9326.000000,443569.822444,9326.000000,443569.822444,9326.000000
16,414802.620980,7455.000000,414802.620980,7455.000000,414802.620980,7455.000000,414802.620980,7455.000000,414802.620980,7455.000000,414802.620980,7455.000000
2,729322.036934,11862.000000,729322.036934,11862.000000,729322.036934,11862.000000,729322.036934,11862.000000,729322.036934,11862.000000,729322.036934,11862.000000
4,801694.091211,14008.000000,801694.091211,14008.000000,801694.091211,14008.000000,801694.091211,14008.000000,801694.091211,14008.000000,801694.091211,14008.000000
128,1088733.251236,19954.000000,1088733.251236,19954.000000,1088733.251236,19954.000000,1088733.251236,19954.000000,1088733.251236,19954.000000,1088733.251236,19954.000000
256,1110931.510126,18144.000000,1110931.510126,18144.000000,1110931.510126,18144.000000,1110931.510126,18144.000000,1110931.510126,18144.000000,1110931.510126,18144.000000
8192,1174991.862577,20949.000000,1174991.862577,20949.000000,1174991.862577,20949.000000,1174991.862577,20949.000000,1174991.862577,20949.000000,1174991.862577,20949.000000
64,1243199.771429,20473.000000,1243199.771429,20473.000000,1243199.771429,20473.000000,1243199.771429,20473.000000,1243199.771429,20473.000000,1243199.771429,20473.000000
1024,1390575.745770,129829.000000,1437764.398083,20649.000000,1437764.398083,20649.000000,1437764.398083,20649.000000,1437764.398083,20649.000000,1437764.398083,20649.000000
32,991698.662043,16908.000000,991698.662043,16908.000000,991698.662043,16908.000000,991698.662043,16908.000000,991698.662043,16908.000000,991698.662043,16908.000000
65536,2653725.098743,44203.000000,2653725.098743,44203.000000,2653725.098743,44203.000000,2653725.098743,44203.000000,2653725.098743,44203.000000,2658450.907097,77319.000000
32768,1453358.400811,91060.000000,1477158.994708,20519.000000,1477158.994708,20519.000000,1477158.994708,20519.000000,1477158.994708,20519.000000,1477158.994708,20519.000000
2048,1156288.902302,20236.000000,1156288.902302,20236.000000,1156288.902302,20236.000000,1156288.902302,20236.000000,1156288.902302,20236.000000,1156288.902302,20236.000000
512,1876710.127441,31567.000000,1876710.127441,31567.000000,1876710.127441,31567.000000,1876710.127441,31567.000000,1876710.127441,31567.000000,1876710.127441,31567.000000
4096,1525369.155690,84389.000000,1541816.321852,24028.000000,1541816.321852,24028.000000,1541816.321852,24028.000000,1541816.321852,24028.000000,1541816.321852,24028.000000
16384,1488384.771943,73646.000000,1542921.707267,26176.000000,1562300.750034,22085.000000,1562300.750034,22085.000000,1562300.750034,22085.000000,1562300.750034,22085.000000
