arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,1652200.226706
40,9.800000,32768,2954826.517119
40,12.400000,4096,6662127.781666
40,18.900000,512,12589853.785367
40,56.300000,64,22485124.557613
40,60.000000,12,20360114.954681
40,60.000000,18,20707899.871837
40,60.000000,24,19273332.170228
