arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,2518000.650664
40,9.800000,32768,3881899.479195
40,12.400000,4096,5811750.457865
40,18.900000,512,12600401.621049
40,56.300000,64,22744547.989444
40,60.000000,12,21263092.439196
40,60.000000,18,20944081.947025
40,60.000000,24,19856900.914243
