arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,8.500000,262144,2950097.008616
36,9.800000,32768,4218646.940496
36,12.400000,4096,8111015.294799
36,18.900000,512,15044148.454737
36,56.300000,64,25734486.167925
36,60.000000,12,25182526.878638
36,60.000000,18,23813028.601597
36,60.000000,24,23302550.220500
