arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,5992429.419887
24,9.800000,32768,8537985.670896
24,12.400000,4096,13223211.495124
24,18.900000,512,21714817.563162
24,56.300000,64,37444745.883725
24,60.000000,12,35920626.885692
24,60.000000,18,34457974.194411
24,60.000000,24,33005694.315869
