arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,8.500000,262144,3211733.544091
34,9.800000,32768,5021080.881948
34,12.400000,4096,8371604.545080
34,18.900000,512,16273090.494187
34,56.300000,64,28060293.133383
34,60.000000,12,26477240.359542
34,60.000000,18,26211424.388636
34,60.000000,24,25830265.438708
