arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
26,8.500000,262144,5529777.884823
26,9.800000,32768,7514417.324913
26,12.400000,4096,12123061.409508
26,18.900000,512,20177710.126189
26,56.300000,64,35299783.974033
26,60.000000,12,34215419.149120
26,60.000000,18,32842816.260508
26,60.000000,24,32307318.633770
