arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,5816994.051928
24,9.800000,32768,9041765.140350
24,12.400000,4096,12664218.094209
24,18.900000,512,21549677.568016
24,56.300000,64,37344635.443680
24,60.000000,12,35440990.512410
24,60.000000,18,34959315.680646
24,60.000000,24,32750142.423078
