arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,5969172.994484
24,9.800000,32768,8602073.885390
24,12.400000,4096,12685515.808386
24,18.900000,512,22481354.241856
24,56.300000,64,37343482.317226
24,60.000000,12,35608111.614775
24,60.000000,18,33950343.402037
24,60.000000,24,33431829.655833
