arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,6220483.192461
24,9.800000,32768,8562607.739500
24,12.400000,4096,13040604.614575
24,18.900000,512,22135005.272484
24,56.300000,64,37219671.099898
24,60.000000,12,35679991.390225
24,60.000000,18,34513730.532916
24,60.000000,24,32267385.512619
