arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,8.500000,262144,4853652.927279
28,9.800000,32768,6732149.517201
28,12.400000,4096,10189480.428561
28,18.900000,512,20675998.577342
28,56.300000,64,34009319.142369
28,60.000000,12,32289864.797254
28,60.000000,18,31268943.142003
28,60.000000,24,30284906.708107
