arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,8.500000,262144,7341286.328212
20,9.800000,32768,9800527.949680
20,12.400000,4096,14619102.398923
20,18.900000,512,23995137.822256
20,56.300000,64,40911356.363417
20,60.000000,12,39054657.324016
20,60.000000,18,37925283.343553
20,60.000000,24,35816425.685452
