arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,8.500000,262144,2500135.352989
36,9.800000,32768,3778435.075466
36,12.400000,4096,7729677.547399
36,18.900000,512,14926779.997065
36,56.300000,64,25559236.606091
36,60.000000,12,25681692.009882
36,60.000000,18,24051901.016756
36,60.000000,24,22872909.505387
