arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,8.500000,262144,4699969.091873
30,9.800000,32768,6142563.105450
30,12.400000,4096,10258847.745808
30,18.900000,512,18860217.450404
30,56.300000,64,32102403.590877
30,60.000000,12,30958133.790743
30,60.000000,18,29513407.234939
30,60.000000,24,28745031.108375
