arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,2086854.515205
40,9.800000,32768,2946430.112819
40,12.400000,4096,6418451.592072
40,18.900000,512,12890195.445770
40,56.300000,64,22009816.042083
40,60.000000,12,20687877.674006
40,60.000000,18,19869799.995444
40,60.000000,24,19528795.508200
