arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,5945299.970978
24,9.800000,32768,8196070.872892
24,12.400000,4096,13047532.253732
24,18.900000,512,21321239.663804
24,56.300000,64,37477387.593949
24,60.000000,12,36001316.668524
24,60.000000,18,34490392.970863
24,60.000000,24,33018578.539341
