arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,1747398.452026
40,9.800000,32768,3917009.206514
40,12.400000,4096,6612727.900632
40,18.900000,512,12906204.995402
40,56.300000,64,21185948.869175
40,60.000000,12,21381797.060592
40,60.000000,18,20957475.590010
40,60.000000,24,20271795.925871
