arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,8.500000,262144,4929260.117881
30,9.800000,32768,6165096.392619
30,12.400000,4096,10671194.926859
30,18.900000,512,18496451.311202
30,56.300000,64,31648315.475286
30,60.000000,12,30734238.240224
30,60.000000,18,29071685.753804
30,60.000000,24,28537489.858657
