arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,2617047.703150
40,9.800000,32768,3787190.493660
40,12.400000,4096,7236986.351544
40,18.900000,512,12721288.044995
40,56.300000,64,21995169.680386
40,60.000000,12,21416486.466191
40,60.000000,18,20692464.333552
40,60.000000,24,20210812.207089
