arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,8.500000,262144,2092783.006401
38,9.800000,32768,4069562.200951
38,12.400000,4096,7349908.899138
38,18.900000,512,14315778.027858
38,56.300000,64,23741026.543804
38,60.000000,12,23337758.462644
38,60.000000,18,22463244.169477
38,60.000000,24,21550672.273662
